0,70732,0.003223443403840065
0,70733,0.003223443403840065
0,70734,0.003223443403840065
0,70735,0.003223443403840065
0,70736,0.0
0,70736,0.003223443403840065
0,70737,0.003223443403840065
0,70738,0.0
0,70739,0.0
0,70740,0.003223443403840065
0,70741,0.003223443403840065
0,70741,0.003223443403840065
0,70742,0.003223443403840065
0,70743,0.0
0,70744,0.003223443403840065
0,70745,0.0
0,70746,0.0
0,70746,0.0
0,70747,0.0
0,70748,0.0
0,70749,0.0
0,70750,0.003223443403840065
0,70751,0.0
0,70751,0.003223443403840065
0,70752,0.003223443403840065
0,70753,0.0
0,70754,0.0
0,70755,0.0
0,70756,0.0
0,70756,0.003223443403840065
0,70757,0.003223443403840065
0,70758,0.0
0,70759,0.0
0,70760,0.003223443403840065
0,70761,0.003223443403840065
0,70761,0.0
0,70762,0.0
0,70763,0.0
0,70764,0.0
0,70765,0.0
0,70766,0.0
0,70766,0.0
0,70767,0.003223443403840065
0,70768,0.0
0,70769,0.0
0,70770,0.003223443403840065
0,70771,0.0
0,70771,0.003223443403840065
0,70772,0.0
0,70773,0.0
0,70774,0.0
0,70775,0.003223443403840065
0,70775,0.0
0,70776,0.003223443403840065
0,70777,0.003223443403840065
0,70778,0.0
0,70779,0.003223443403840065
0,70780,0.0
0,70780,0.003223443403840065
0,70781,0.003223443403840065
0,70782,0.0
0,70783,0.0
0,70784,0.003223443403840065
0,70785,0.003223443403840065
0,70785,0.0
0,70786,0.003223443403840065
0,70787,0.00644688680768013
0,70788,0.003223443403840065
0,70789,0.0
0,70790,0.0
0,70790,0.0
0,70791,0.003223443403840065
0,70792,0.003223443403840065
0,70793,0.0
0,70794,0.003223443403840065
0,70795,0.003223443403840065
0,70795,0.0
0,70796,0.0
0,70797,0.0
0,70798,0.0
0,70799,0.003223443403840065
0,70800,0.0
0,70800,0.003223443403840065
0,70801,0.0
0,70802,0.0
0,70803,0.003223443403840065
0,70804,0.003223443403840065
0,70805,0.0
0,70805,0.003223443403840065
0,70806,0.003223443403840065
0,70807,0.003223443403840065
0,70808,0.003223443403840065
0,70809,0.00644688680768013
0,70810,0.003223443403840065
0,70810,0.003223443403840065
0,70811,0.0
0,70812,0.003223443403840065
0,70813,0.003223443403840065
0,70814,0.0
0,70815,0.003223443403840065
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
1,0,0.0
